Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
110,gradients/encoder.roberta.encoder.layer.5.attention.self.value.bias,1.7941195609916923e-07,5.581894122559893e-07,3.0560356170262945e-14,9.13487708394302e-08,6.6357442228246e-07,1.7481520577530707e-07,0.0,-0.1461622662391347,0.8630602720990929
111,gradients/encoder.roberta.encoder.layer.5.attention.self.value.weight,1.484686168575236e-07,5.607669106843202e-07,2.7976103603238314e-14,1.0047737827233e-07,6.250472502916607e-07,1.6726058592279984e-07,0.03952659563543039,0.6470740483865868,1209.3526254199537
112,gradients/encoder.roberta.encoder.layer.5.attention.self.key.bias,7.869442342104465e-06,6.5756912648946685e-06,5.872273138825307e-12,1.080795810748989e-06,9.466851064392551e-06,2.423277354911176e-06,0.020626789273401055,-0.875232217320898,12.827057616123767
113,gradients/encoder.roberta.encoder.layer.5.attention.self.key.weight,2.9866358621703143e-07,2.3962896196092105e-07,4.295016385075428e-15,1.1097784837619214e-07,3.704200926398533e-07,6.55363745188535e-08,0.10079440237063399,-0.9414835841176449,71.92777445409989
114,gradients/encoder.roberta.encoder.layer.5.attention.self.query.bias,4.5451631210248774e-07,4.4393944662805465e-07,4.457933416558604e-14,9.482425829558563e-08,8.212598368223246e-07,2.1113818736928205e-07,0.06118732517500233,0.4988231623002055,2.278793944880511
115,gradients/encoder.roberta.encoder.layer.5.attention.self.query.weight,2.1509275778152262e-07,4.989563655680151e-07,1.9933775667551278e-14,9.115653238306627e-08,5.552880092481284e-07,1.411870237222645e-07,0.0,1.6444907254178125,255.2866957713915
116,gradients/encoder.roberta.encoder.layer.4.output.LayerNorm.weight,6.894222779635038e-06,5.926255951739591e-06,3.54572032661206e-12,1.0880718691214179e-06,8.02482032193807e-06,1.8830083182535495e-06,0.04695371763821913,-13.045218104586104,294.023922413103
117,gradients/encoder.roberta.encoder.layer.4.output.LayerNorm.bias,8.121483558928084e-06,1.2645101178780245e-06,6.3392411760915874e-12,1.026498324863555e-06,9.164409553514448e-06,2.5177849741571638e-06,0.0,0.5124641623712417,0.401223091976992
118,gradients/encoder.roberta.encoder.layer.4.output.dense.bias,2.135786732947634e-07,2.1558367228711122e-07,2.1430648403994406e-15,9.781632061565196e-08,2.3934079442165374e-07,4.629324832412866e-08,0.0648400092435638,-0.27873835314216705,-0.11776313317724386
119,gradients/encoder.roberta.encoder.layer.4.output.dense.weight,6.988949616192112e-08,3.49933037968368e-08,6.315886200426152e-16,1.0622568980219562e-08,1.0442702970702827e-07,2.5131426940040935e-08,0.06814483917901201,1.9093936356796228,163.1500272925225
120,gradients/encoder.roberta.encoder.layer.4.intermediate.dense.bias,4.654433576035278e-06,7.510514675655223e-06,3.109222140525868e-12,9.887754181416694e-07,7.761146560766955e-06,1.7632986532422313e-06,0.0,-0.26603285302592417,11.493150780368673
121,gradients/encoder.roberta.encoder.layer.4.intermediate.dense.weight,7.177886147979754e-05,1.659004925375634e-05,6.402183894060307e-10,1.0552060722941766e-05,9.955928790024105e-05,2.5302537212817833e-05,0.014037598960212895,1.657620820662672,239.2539085237364
122,gradients/encoder.roberta.encoder.layer.4.attention.output.LayerNorm.weight,2.961032744167595e-09,1.1533594037260916e-09,6.291710376916672e-19,1.0095998992164441e-09,4.15243139417987e-09,7.932030242577665e-10,0.03270463701787283,0.7659258091398771,16.080963979635285
123,gradients/encoder.roberta.encoder.layer.4.attention.output.LayerNorm.bias,1.7947701128689784e-05,9.781102533324486e-06,9.623830437041218e-12,9.507423960041724e-06,2.0638489286649135e-05,3.102229913633291e-06,0.0,-0.16800699577598618,-0.5921364501578135
124,gradients/encoder.roberta.encoder.layer.4.attention.output.dense.bias,3.499656454620014e-07,2.5088697430428227e-07,2.6220895929038885e-14,9.351995754709822e-08,6.686357490584179e-07,1.6192867543779542e-07,0.0,-0.19169014625221206,-0.4679726961423124
125,gradients/encoder.roberta.encoder.layer.4.attention.output.dense.weight,6.160101764978043e-07,2.664881249614314e-07,4.5038402410013946e-14,1.0332088040328134e-07,8.424046813712785e-07,2.1222253040149618e-07,0.007973066921482379,-0.1687855917904985,5.413789955792586
126,gradients/encoder.roberta.encoder.layer.4.attention.self.value.bias,2.555093427704453e-07,5.237661489920475e-07,5.984209211342037e-14,1.1144381065806514e-07,1.0651545397958577e-06,2.446264337994167e-07,0.08856470596139364,0.10795688253312705,0.8758173636231433
127,gradients/encoder.roberta.encoder.layer.4.attention.self.value.weight,3.3302398501147513e-07,1.95265821156611e-07,4.7000727957691695e-15,9.713700352640999e-08,3.3686499122425193e-07,6.855707691966725e-08,0.06610000321003226,0.6867642913168204,1449.944700426878
128,gradients/encoder.roberta.encoder.layer.4.attention.self.key.bias,3.3782288587642e-08,6.485729133495736e-08,2.4732872705961904e-16,1.0685837951007016e-08,7.335829279713207e-08,1.572668836912651e-08,0.06103214690373769,-1.878028746235598,23.16823408525008
129,gradients/encoder.roberta.encoder.layer.4.attention.self.key.weight,5.746102740513427e-08,6.210453782466033e-08,3.5361490832294985e-16,8.994786320420924e-09,7.186269105217883e-08,1.8804651241726074e-08,0.030660615025690938,-1.3194251108645343,154.22292539747903
130,gradients/encoder.roberta.encoder.layer.4.attention.self.query.bias,6.375321571414413e-08,7.930751598201054e-08,6.646841613216316e-16,1.0433268148591178e-08,9.690034083141843e-08,2.5781469339850114e-08,0.048820230908382195,0.679282801074425,6.116663671698607
131,gradients/encoder.roberta.encoder.layer.4.attention.self.query.weight,1.9408842786437806e-08,3.172375114267882e-08,1.2724519308374928e-16,1.0924817777846298e-08,5.323393919243371e-08,1.1280301107849439e-08,0.0,5.1141449468702245,706.5218863393272
132,gradients/encoder.roberta.encoder.layer.3.output.LayerNorm.weight,2.0551222434886205e-08,9.340901351170616e-09,4.9555679087825485e-17,9.047235665173743e-09,3.431849572015265e-08,7.039579468109262e-09,0.09820895904616996,13.865260752456159,268.5588864532746
133,gradients/encoder.roberta.encoder.layer.3.output.LayerNorm.bias,3.2279076206901514e-07,3.723342783509981e-07,6.149168053447428e-15,1.142904602991564e-07,4.142987136536832e-07,7.841663122990829e-08,0.0,-0.23418605052096406,0.0005067226477672854
134,gradients/encoder.roberta.encoder.layer.3.output.dense.bias,3.0138686829580984e-07,1.2540402576765928e-07,3.321814149513811e-15,9.569809176260798e-08,3.0416730701085444e-07,5.7635181525816436e-08,0.0,-0.18478140565115644,0.7036197819389691
135,gradients/encoder.roberta.encoder.layer.3.output.dense.weight,1.0899564920162826e-06,1.1077759254970493e-06,5.410810662182407e-16,1.0595389998742808e-06,1.152712344996295e-06,2.3261149288421684e-08,0.0,-0.2096325664486955,61.14712534190226
136,gradients/encoder.roberta.encoder.layer.3.intermediate.dense.bias,1.668854396931661e-09,3.427404162128221e-09,9.340237460869978e-19,1.1321161515694185e-09,5.176385418864504e-09,9.664490395706322e-10,0.0,0.5950193909707464,19.22938213271077
137,gradients/encoder.roberta.encoder.layer.3.intermediate.dense.weight,1.632134041850747e-08,1.6994226198089506e-08,9.067359211741987e-18,1.0207528602212319e-08,1.9813941591976976e-08,3.011205607683073e-09,0.05547525839828746,1.969531299091024,757.3785941716638
138,gradients/encoder.roberta.encoder.layer.3.attention.output.LayerNorm.weight,7.049199909049169e-09,5.9730831996177135e-09,3.3399089341600793e-18,1.0748798296218763e-09,7.934273482672879e-09,1.8275417735745683e-09,0.03719244436042637,-0.8089614305203836,21.84529931849474
139,gradients/encoder.roberta.encoder.layer.3.attention.output.LayerNorm.bias,5.678601572585196e-06,7.958492688502949e-06,5.127909584578413e-12,1.049658206245084e-06,9.50292302131354e-06,2.2644888130830796e-06,0.0,-0.17771910430415916,0.23819479167005855
140,gradients/encoder.roberta.encoder.layer.3.attention.output.dense.bias,1.0618851677738891e-07,1.201390758750689e-07,4.0028923101199976e-16,1.016801358957171e-07,1.7638146489003473e-07,2.0007229468669565e-08,0.0,-0.4896646299023609,1.4877052872643177
141,gradients/encoder.roberta.encoder.layer.3.attention.output.dense.weight,1.4818927404948001e-08,3.24067908146827e-08,6.730458808692494e-17,9.547091749476623e-09,3.849446705593858e-08,8.203937352693825e-09,0.0033591257016481334,-0.2091236438457051,10.340430725483783
142,gradients/encoder.roberta.encoder.layer.3.attention.self.value.bias,2.9032196070838227e-07,2.8610412696013354e-07,3.912001260453584e-15,9.52326507782378e-08,2.910398061767638e-07,6.254599316066206e-08,0.0,-0.02300485244051448,1.266831012420115
143,gradients/encoder.roberta.encoder.layer.3.attention.self.value.weight,1.175164072529706e-07,1.237195078045196e-07,6.165413362044897e-17,1.0971689356260934e-07,1.39984769460088e-07,7.852014621767396e-09,0.06116833307083135,0.4415175279983384,112.2285052815096
144,gradients/encoder.roberta.encoder.layer.3.attention.self.key.bias,2.4597924414966736e-06,4.6508787980164885e-06,7.28418509409941e-13,1.1413303413764888e-06,4.694765269615773e-06,8.534743753680839e-07,0.0,-1.6698514723865152,20.081259100035386
145,gradients/encoder.roberta.encoder.layer.3.attention.self.key.weight,4.0142522372260153e-07,6.440567568076873e-07,3.395033327420733e-14,9.611192175428011e-08,7.234650893398868e-07,1.8425616210647425e-07,0.03383316097442268,-0.12997638242863258,90.95814073242593
146,gradients/encoder.roberta.encoder.layer.3.attention.self.query.bias,2.264420469097098e-08,5.072787635202895e-08,4.826703430474208e-16,8.295175610696973e-09,7.64091031645782e-08,2.1969759740320812e-08,0.03323918152097237,-0.654340004269661,13.455575173418945
147,gradients/encoder.roberta.encoder.layer.3.attention.self.query.weight,2.6206105026552237e-08,3.122837961140024e-08,6.12054851643347e-16,1.0609586856468619e-08,9.740972220667913e-08,2.4739742352000095e-08,0.0,-5.307383093769373,1357.3004408896488
148,gradients/encoder.roberta.encoder.layer.2.output.LayerNorm.weight,2.9228239122973845e-06,1.980901363662356e-06,3.670706152885442e-13,9.950079827249865e-07,3.2089800162045123e-06,6.058635286007439e-07,0.0,17.000657737152974,401.75480682185497
149,gradients/encoder.roberta.encoder.layer.2.output.LayerNorm.bias,4.101096408182489e-07,1.7740395384190094e-07,1.154046427077987e-14,9.295168249841311e-08,4.201168639310269e-07,1.0742655291304789e-07,0.04541616879737079,-0.041583129217690806,0.5560130343045703
150,gradients/encoder.roberta.encoder.layer.2.output.dense.bias,4.882202898100453e-06,3.011821984922283e-06,5.15321446285609e-12,9.841460841604104e-07,9.574156338814072e-06,2.2700692638895604e-06,0.0,-0.564117240863643,3.8693369571813925
151,gradients/encoder.roberta.encoder.layer.2.output.dense.weight,4.163266654611773e-07,2.820751898241825e-07,3.983910375550168e-14,9.878671080771299e-08,8.357306630366349e-07,1.995973540794108e-07,0.09313312822758102,-0.9228435231070811,57.37499229801726
152,gradients/encoder.roberta.encoder.layer.2.intermediate.dense.bias,1.2846060237377718e-08,1.2598446185608056e-08,1.069335181432014e-18,1.0334355037899332e-08,1.374513494899789e-08,1.0340866411631152e-09,0.0,2.513427956370549,34.8301456767106
153,gradients/encoder.roberta.encoder.layer.2.intermediate.dense.weight,2.225579284439228e-06,1.5993837924074527e-06,4.110656153706942e-12,8.531915626983703e-07,7.520407138703368e-06,2.027475315190531e-06,0.06993459185048649,3.018351354110304,2641.628667137883
154,gradients/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.weight,1.23198924437044e-07,1.3700183323184266e-07,8.52617840032931e-17,1.1809281238081585e-07,1.5990851667988568e-07,9.233730773814726e-09,0.01286818431534345,-1.2674272411809608,22.08350579518077
155,gradients/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.bias,2.275878109800449e-07,2.2476710663746917e-07,1.4691969489971703e-15,9.821508577299646e-08,2.2934094762998812e-07,3.83301049959059e-08,0.04799882685856808,-0.11416280603120568,0.02315592980542034
156,gradients/encoder.roberta.encoder.layer.2.attention.output.dense.bias,3.171650904835456e-07,3.0600100364267614e-07,1.5713444925694706e-14,1.0197714460501159e-07,5.193347927457369e-07,1.2535328047440447e-07,0.0,-0.2095059382657744,0.6025239697879772
157,gradients/encoder.roberta.encoder.layer.2.attention.output.dense.weight,2.4259456096719736e-09,5.607953515066114e-09,2.821496794826284e-18,1.06392714407112e-09,7.811488066493451e-09,1.679731167427182e-09,0.0,0.35000333984487997,7.601876151420596
158,gradients/encoder.roberta.encoder.layer.2.attention.self.value.bias,2.571099071811873e-07,6.914525977076498e-07,5.346821871617978e-14,1.0784264376401342e-07,9.504474466419008e-07,2.3123195868257435e-07,0.06021170728086789,-0.2176026902128417,1.5666792836994494
159,gradients/encoder.roberta.encoder.layer.2.attention.self.value.weight,5.230471526455304e-07,3.742759185628393e-07,2.5618853724390636e-14,8.969103279059045e-08,5.884292465147564e-07,1.6005890704484597e-07,0.0,2.063412300141622,2627.5762068586564
160,gradients/encoder.roberta.encoder.layer.2.attention.self.key.bias,2.1375670309355742e-07,1.6550545727320994e-07,3.205649057220603e-15,9.379625828055859e-08,2.758619589715146e-07,5.6618451561488366e-08,0.0005714197378439256,-0.15865262216690199,11.066306482701112
161,gradients/encoder.roberta.encoder.layer.2.attention.self.key.weight,1.310556142728853e-07,1.0828262369877477e-07,1.481557671956752e-16,9.203317603339374e-08,1.3196713956783512e-07,1.2171925369294509e-08,0.01023263924676826,-2.9257799974136818,206.78671599220453
162,gradients/encoder.roberta.encoder.layer.2.attention.self.query.bias,4.695534440843226e-07,4.013197074022688e-07,4.715281124146224e-14,1.1192123121668441e-07,9.968421205914554e-07,2.171469807330101e-07,0.03455870725423988,-1.7349254735195254,18.68895494316517
163,gradients/encoder.roberta.encoder.layer.2.attention.self.query.weight,4.359465481414126e-06,1.5248899225721096e-06,1.3329297334447797e-12,1.0364590725263447e-06,5.099637578837014e-06,1.1545257612737707e-06,0.0,-1.4406588289651379,118.45990207502373
164,gradients/encoder.roberta.encoder.layer.1.output.LayerNorm.weight,3.40979865931055e-07,2.3374882995846339e-07,1.0714072101770346e-14,9.799043439763604e-08,4.473806417230808e-07,1.0350880204973075e-07,0.07390362186210313,9.707747303154518,209.27757450866613
165,gradients/encoder.roberta.encoder.layer.1.output.LayerNorm.bias,1.3118154808191647e-07,1.3518630464274477e-07,3.695608609393081e-16,9.386672723315645e-08,1.5570268353171918e-07,1.922396579635191e-08,0.04650280799366193,0.14124520611122043,0.20344449988546015
166,gradients/encoder.roberta.encoder.layer.1.output.dense.bias,3.1937787722720994e-07,1.1042915340847058e-07,1.832377569636409e-14,9.861568789418323e-08,5.593221537251219e-07,1.3536534156261748e-07,0.0,-0.16700723947010004,1.176533285666735
167,gradients/encoder.roberta.encoder.layer.1.output.dense.weight,4.0132107469616317e-07,4.78512687904061e-07,2.2180264652534772e-14,1.02393044358719e-07,5.941277474910952e-07,1.4893040204248016e-07,0.0,-1.538914769783974,374.9532362647032
168,gradients/encoder.roberta.encoder.layer.1.intermediate.dense.bias,1.1697203496518969e-05,2.4712661516450053e-05,2.4874427449684617e-11,1.1543378741667304e-05,3.1882833683900334e-05,4.98742693677658e-06,0.0,-0.6442967508193601,19.521291690332717
169,gradients/encoder.roberta.encoder.layer.1.intermediate.dense.weight,3.995424373018495e-05,1.8708776242206283e-05,6.330745218580785e-10,1.0096798202400404e-05,9.501010616377322e-05,2.516097219620257e-05,0.0,1.2786088619221727,143.41529471002414
170,gradients/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.weight,5.529597295896279e-08,3.669983038377695e-08,3.8170007161368515e-16,1.1292626242911576e-08,9.290706819133645e-08,1.9537145943399338e-08,0.07652409422454752,-1.16731881273462,19.12118558279522
171,gradients/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.bias,1.2334199895919529e-08,1.7977509705085855e-08,8.744236106628474e-18,1.0289507296096634e-08,2.1576837916245766e-08,2.9570654552492536e-09,0.01784680778830576,0.08393779485608072,0.5367489391757589
172,gradients/encoder.roberta.encoder.layer.1.attention.output.dense.bias,2.182446794824381e-06,5.589918923367158e-06,2.319837234055353e-12,9.447981867496838e-07,5.768758194586622e-06,1.523101189696651e-06,0.01763160924947292,-0.0652446942967685,1.8339170061129866
173,gradients/encoder.roberta.encoder.layer.1.attention.output.dense.weight,6.953965078539078e-07,4.795428804785493e-07,2.3690825205522403e-14,1.0829290596349658e-07,7.253851273642544e-07,1.5391824195176607e-07,0.0,-0.0496076222819537,11.172185295868251
174,gradients/encoder.roberta.encoder.layer.1.attention.self.value.bias,3.2250878830186e-08,5.5577876502148306e-08,2.39749354264176e-16,9.892375891234563e-09,6.42888583282444e-08,1.5483841715290687e-08,0.0,-0.16258966567376398,3.50102573555335
175,gradients/encoder.roberta.encoder.layer.1.attention.self.value.weight,2.93262525736795e-08,1.979233800345269e-08,4.8121598242796354e-17,9.664168714095709e-09,3.356611573479645e-08,6.936973276782631e-09,0.027672170344788433,-1.4675209474872764,1573.1077676657444
176,gradients/encoder.roberta.encoder.layer.1.attention.self.key.bias,1.819306476497337e-07,4.7148068646781533e-07,2.186383157095351e-14,9.641125807594364e-08,6.054121974706334e-07,1.4786423357578235e-07,0.0,-0.11460087771668859,4.378354938677449
177,gradients/encoder.roberta.encoder.layer.1.attention.self.key.weight,4.910527662580642e-09,4.530381624038415e-09,2.37163690387448e-18,1.0893803873441264e-09,7.3835408436951005e-09,1.5400119817308172e-09,0.0,-0.9160300905232379,63.06834536756404
178,gradients/encoder.roberta.encoder.layer.1.attention.self.query.bias,2.0431447110338956e-07,6.628926094579129e-07,6.56125495334687e-14,9.23263737073051e-08,9.131142694455251e-07,2.561494671738919e-07,0.0,-2.4680212523940113,32.09330238779343
179,gradients/encoder.roberta.encoder.layer.1.attention.self.query.weight,2.129606231485759e-06,1.9145549497883202e-06,7.867346623257484e-12,9.926177305156355e-07,9.848062203973819e-06,2.8048790746229124e-06,0.007437544284973488,-0.7209640144347833,123.35963760512904
180,gradients/encoder.roberta.encoder.layer.0.output.LayerNorm.weight,1.5634673431923662e-08,1.0623756151307044e-08,4.06597052668336e-18,9.254826840744121e-09,1.6389597248209956e-08,2.016425184995307e-09,0.046522107951375374,-1.8779744119240123,10.994491628170353
181,gradients/encoder.roberta.encoder.layer.0.output.LayerNorm.bias,1.4176188219871154e-07,5.105387574322659e-07,1.7406507461890435e-14,1.0773369250925091e-07,6.110157436778999e-07,1.3193372374753336e-07,0.0717277282154297,-0.15480508528121728,0.5911318409182947
182,gradients/encoder.roberta.encoder.layer.0.output.dense.bias,2.8265542964077964e-06,2.8725385045717218e-06,1.8131210439517182e-12,1.1059779669188088e-06,6.410934089931156e-06,1.3465218319625264e-06,0.0,0.8338670440004295,2.990275297550521
183,gradients/encoder.roberta.encoder.layer.0.output.dense.weight,4.033978436239169e-07,1.3868423420539993e-07,3.642579997416683e-14,9.938050617002215e-08,7.528922640386731e-07,1.9085544261080648e-07,0.0,-1.559242555799947,117.48941601386929
184,gradients/encoder.roberta.encoder.layer.0.intermediate.dense.bias,1.849728249008435e-08,1.1036691313651182e-08,2.67442887605537e-17,9.39428794550766e-09,2.6382948308453138e-08,5.171488060563777e-09,0.0033071974653219914,0.40824718707587104,14.64508142101462
185,gradients/encoder.roberta.encoder.layer.0.intermediate.dense.weight,6.31879318028049e-07,2.2170503831051438e-07,4.8146033464430754e-14,8.273149270450026e-08,6.750103563553347e-07,2.1942204416245596e-07,0.0,-0.546746067011344,1243.7315505023755
186,gradients/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.weight,5.0672621079386134e-05,3.514527054079785e-05,2.156028614175855e-10,9.951502293744451e-06,5.831196387834039e-05,1.468342131172383e-05,0.0,1.3224737346219166,13.42543899249791
187,gradients/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.bias,5.784324679911735e-06,5.321827000916648e-06,4.096165766751123e-12,8.488792015463553e-07,7.159963875074861e-06,2.0238986552570073e-06,0.0,-0.3335318870126206,1.359684632727577
188,gradients/encoder.roberta.encoder.layer.0.attention.output.dense.bias,1.6977837317156296e-08,1.4027294343455882e-08,5.866693471940541e-18,9.762662988576215e-09,1.7463302389012573e-08,2.422125816703282e-09,0.09087131424627337,0.509120755832301,1.3583606995735205
189,gradients/encoder.roberta.encoder.layer.0.attention.output.dense.weight,4.87410681308457e-07,3.0598158711133806e-07,2.104491686880619e-14,9.254040920502547e-08,5.220310765238507e-07,1.450686626008739e-07,0.0,-0.0900030906017562,16.295202957728062
190,gradients/encoder.roberta.encoder.layer.0.attention.self.value.bias,1.9782805279863332e-08,1.490681947427221e-08,1.1539224174117915e-17,1.0658189555206834e-08,2.182048569388706e-08,3.3969433575080276e-09,0.0,0.041024828684334956,2.827825788110058
191,gradients/encoder.roberta.encoder.layer.0.attention.self.value.weight,1.2904661431704998e-06,2.223157207826644e-06,5.74402283747104e-13,1.0561232183860898e-06,3.9521316350200225e-06,7.578933195028863e-07,0.07635802353483673,-0.32045531230322744,49.581125505574036
192,gradients/encoder.roberta.encoder.layer.0.attention.self.key.bias,5.342345572995648e-07,1.6409218471326523e-07,3.010643732759174e-14,9.299634012030619e-08,6.294688559321374e-07,1.7351206680687003e-07,0.007816608361542387,1.9363986817931502,13.821437123677748
193,gradients/encoder.roberta.encoder.layer.0.attention.self.key.weight,1.989007256613034e-07,4.025294542853802e-07,3.420468425303613e-14,9.02672637099341e-08,7.116028555844099e-07,1.8494508442517783e-07,0.026463584668785706,-0.06320446710027325,11.408646220142636
194,gradients/encoder.roberta.encoder.layer.0.attention.self.query.bias,8.86321160141265e-08,1.0516048664753886e-07,5.0764710195547717e-17,8.593378676507311e-08,1.0589682093524724e-07,7.124935802907121e-09,0.0,0.25569310683427326,2.9724719420472763
195,gradients/encoder.roberta.encoder.layer.0.attention.self.query.weight,3.2352610166539566e-07,1.596382353983963e-07,1.9035410874960996e-14,1.0776669119792642e-07,5.986737957133569e-07,1.3796887647205438e-07,0.06572511891087052,-0.20875649815476363,7.7973688896023265
196,gradients/encoder.roberta.embeddings.LayerNorm.weight,1.1157656798822917e-07,2.12898276764062e-07,1.3242961774139956e-15,1.0293610966082185e-07,2.437757322362096e-07,3.6390880415483166e-08,0.0475573612656148,3.704948791014175,52.65550885268335
197,gradients/encoder.roberta.embeddings.LayerNorm.bias,7.173567579896914e-05,2.5032465165114937e-05,3.694998239868736e-10,1.0028440348921084e-05,7.27595143459815e-05,1.9222378208402666e-05,0.0366840723565216,0.09341645663312845,-0.4610687886197979
198,gradients/encoder.roberta.embeddings.position_embeddings.weight,1.4073181993652814e-07,4.2313730113155456e-07,3.540832735975313e-14,1.0138860377705246e-07,7.329840519824267e-07,1.881710056298609e-07,0.08349331161030933,-0.4132098080813429,37.67036508702472
199,gradients/encoder.roberta.embeddings.token_type_embeddings.weight,3.573161063037641e-07,3.0615710012248583e-07,2.1032990337764398e-14,9.024567960425836e-08,5.969808133399125e-07,1.4502755027154116e-07,0.0,-0.1651954653378782,0.3204092086364523
200,gradients/encoder.roberta.embeddings.word_embeddings.weight,2.4273989577266727e-07,3.8284361850106435e-07,9.055865337028698e-15,1.0239162010610238e-07,4.4129090181555047e-07,9.516231048597286e-08,0.1074010984919539,-11.574909257775916,9449.346989470001
