Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
109,gradients/encoder.roberta.encoder.layer.5.attention.output.dense.weight,8.63739074400353e-07,9.017739242414067e-07,5.714789897910789e-14,9.918557950152512e-08,9.642746332042419e-07,2.3905626739139866e-07,0.0,0.13343685001916084,7.37825038847178
110,gradients/encoder.roberta.encoder.layer.5.attention.self.value.bias,1.8682226100263125e-07,5.81244474073691e-07,4.180760084477105e-14,9.512177604596443e-08,6.909822322309435e-07,2.044690706311618e-07,0.0194216580613167,-0.3186194047877479,0.7142425718232865
111,gradients/encoder.roberta.encoder.layer.5.attention.self.value.weight,1.3286295181044848e-07,5.018242144913562e-07,1.8640543142607605e-14,8.991611392357555e-08,5.593479918685316e-07,1.3653037443223983e-07,0.05146353972272129,0.6364590282693885,1209.906223333041
112,gradients/encoder.roberta.encoder.layer.5.attention.self.key.bias,7.152524172923529e-06,5.976635787036416e-06,4.455633677058834e-12,9.82333668170614e-07,8.604406530466663e-06,2.110837198141731e-06,0.0,-1.0715558953589264,12.477346454839632
113,gradients/encoder.roberta.encoder.layer.5.attention.self.key.weight,2.8781553513804953e-07,2.3092516498224796e-07,3.953637195220806e-15,1.0694691382849805e-07,3.5696570358447537e-07,6.287795476334139e-08,0.0,-0.7698015560995248,71.73363345561405
114,gradients/encoder.roberta.encoder.layer.5.attention.self.query.bias,5.113731847277103e-07,4.994732259405814e-07,5.967354982701617e-14,1.0668612250625366e-07,9.239938084996471e-07,2.4428170178508296e-07,0.0,-0.09208019009884441,2.5354899636664707
115,gradients/encoder.roberta.encoder.layer.5.attention.self.query.weight,2.485371495223031e-07,5.765382066477722e-07,2.1243004696454106e-14,1.0533030006448238e-07,6.416287577781928e-07,1.4574980170296668e-07,0.0,1.6252389702721433,255.43706779985953
116,gradients/encoder.roberta.encoder.layer.4.output.LayerNorm.weight,7.187237876645552e-06,6.178130966242682e-06,3.283118657927894e-12,1.1343166010478064e-06,8.365887557547347e-06,1.8119378184495995e-06,0.006237121437958791,-13.186330047264402,294.29300583941534
117,gradients/encoder.roberta.encoder.layer.4.output.LayerNorm.bias,7.310421288633295e-06,1.1382282089662683e-06,5.189028597205705e-12,9.239857659478391e-07,8.249194154203128e-06,2.2779439407513318e-06,0.016563594184914775,0.16354268296446028,0.827306608486923
118,gradients/encoder.roberta.encoder.layer.4.output.dense.bias,2.3628928707035677e-07,2.3850748505412643e-07,1.5875976332886785e-15,1.082174933740659e-07,2.647907902428757e-07,3.9844668818910736e-08,0.0,0.20544767145980342,-0.24003438778840408
119,gradients/encoder.roberta.encoder.layer.4.output.dense.weight,6.270571126918568e-08,3.139642041710536e-08,5.003886489637488e-16,9.530698888820642e-09,9.369320903868988e-08,2.236936854190902e-08,0.07613236714305835,1.81141214081456,163.24100825268476
120,gradients/encoder.roberta.encoder.layer.4.intermediate.dense.bias,4.981395303803031e-06,8.038108595444076e-06,3.7559532316776605e-12,1.0582342929560929e-06,8.306346711872923e-06,1.938028181342485e-06,0.0,-0.5081925713558623,11.113362080179721
121,gradients/encoder.roberta.encoder.layer.4.intermediate.dense.weight,6.494942018237895e-05,1.5011579420660688e-05,5.485294866095785e-10,9.548078801406134e-06,9.008666186091283e-05,2.342070636444551e-05,0.0,1.5679474242525777,239.17698228195323
122,gradients/encoder.roberta.encoder.layer.4.attention.output.LayerNorm.weight,3.1441507313363693e-09,1.22468615717335e-09,8.60279058310376e-19,1.0720361899850846e-09,4.409228580991262e-09,9.275122955036099e-10,0.09881766596908162,0.8994235807376034,15.743893959520399
123,gradients/encoder.roberta.encoder.layer.4.attention.output.LayerNorm.bias,1.8146699828296667e-05,9.88955244960606e-06,1.3343657834167811e-11,9.612839410805791e-06,2.086732263418736e-05,3.6528971836294288e-06,0.012031646984762773,-0.2526483711978801,-0.48980739260529427
124,gradients/encoder.roberta.encoder.layer.4.attention.output.dense.bias,3.822279115988215e-07,2.740154797453832e-07,3.072083497944398e-14,1.0214127737837919e-07,7.302752407183412e-07,1.7527360034940796e-07,0.0,0.018025185287195725,-0.10564402136474461
125,gradients/encoder.roberta.encoder.layer.4.attention.output.dense.weight,5.880028269493849e-07,2.543720490408507e-07,4.083738258405442e-14,9.862332162339736e-08,8.041041414248018e-07,2.0208261326510611e-07,0.015118396310718927,-0.1241730799718626,5.802537764121886
126,gradients/encoder.roberta.encoder.layer.4.attention.self.value.bias,1.950610149909817e-07,3.9985370214855444e-07,4.6614185685852995e-14,8.507846556888973e-08,8.131605811435898e-07,2.1590318590945574e-07,0.0697679572814839,0.1375281390467437,0.5923295009308194
127,gradients/encoder.roberta.encoder.layer.4.attention.self.value.weight,3.606170208346945e-07,2.1144476633991077e-07,5.868299192444817e-15,1.0518538724259205e-07,3.6477627746424744e-07,7.660482486400462e-08,0.0,0.7597870611874459,1450.2813520106847
128,gradients/encoder.roberta.encoder.layer.4.attention.self.key.bias,2.9775483274911255e-08,5.716478291250261e-08,2.556059204035918e-16,9.418426118857273e-09,6.465750875907463e-08,1.598768026961985e-08,0.0,-2.0900687665411817,23.63634311382465
129,gradients/encoder.roberta.encoder.layer.4.attention.self.key.weight,5.5102416399155415e-08,5.955532398269925e-08,4.295506217860329e-16,8.625576040517766e-09,6.89129328997553e-08,2.072560304999671e-08,0.009239062403305912,-1.4795650546645343,154.4699653910189
130,gradients/encoder.roberta.encoder.layer.4.attention.self.query.bias,5.224805925823671e-08,6.499536922546698e-08,5.356124564184303e-16,8.550439477890162e-09,7.94133235977311e-08,2.3143302625563843e-08,0.03999874665147234,0.7313741282210369,6.68046123670444
131,gradients/encoder.roberta.encoder.layer.4.attention.self.query.weight,1.8066296722948053e-08,2.952935976734691e-08,1.2632238519492377e-16,1.0169127638904105e-08,4.955164775995353e-08,1.1239323164449173e-08,0.017984301412279503,5.102797882260639,706.37425631116
132,gradients/encoder.roberta.encoder.layer.3.output.LayerNorm.weight,2.114282684987347e-08,9.609796230627146e-09,7.580671383837824e-17,9.307676842330254e-09,3.530641620264906e-08,8.70670510804048e-09,0.05696367172185834,13.897913872831202,268.3995074113434
133,gradients/encoder.roberta.encoder.layer.3.output.LayerNorm.bias,2.827708848536682e-07,3.261719532362359e-07,7.039126271816093e-15,1.0012063041077876e-07,3.6293360163925806e-07,8.389950102245007e-08,0.0677283261736851,-0.012629194411637859,-0.05628622011839238
134,gradients/encoder.roberta.encoder.layer.3.output.dense.bias,3.5719882762211174e-07,1.486268172086904e-07,3.709558421788048e-15,1.1341982607459242e-07,3.604941584867409e-07,6.090614436810172e-08,0.05430198900723776,-0.27635022359744654,0.8396097256814843
135,gradients/encoder.roberta.encoder.layer.3.output.dense.weight,1.1325467766145428e-06,1.151062508295178e-06,5.59343920865661e-16,1.100940714418064e-06,1.1977548280613775e-06,2.365045286808819e-08,0.0,-0.1447957071826286,61.03762685377461
136,gradients/encoder.roberta.encoder.layer.3.intermediate.dense.bias,1.4706152917946704e-09,3.0202712598856305e-09,9.05764701934585e-19,9.976348611639227e-10,4.5614953390789e-09,9.517167130688547e-10,0.0052935798115106075,0.13378317948076124,19.31492715121557
137,gradients/encoder.roberta.encoder.layer.3.intermediate.dense.weight,1.4814015568378767e-08,1.5424758323499892e-08,6.358042396673848e-18,9.264832651635415e-09,1.798406452460577e-08,2.5215158926078274e-09,0.009657335378030655,2.3968570526454624,757.415657206149
138,gradients/encoder.roberta.encoder.layer.3.attention.output.LayerNorm.weight,6.77417309639513e-09,5.740041428167961e-09,3.799175758117517e-18,1.032943045683102e-09,7.62471523850055e-09,1.949147443914266e-09,0.0,-0.7736950969108034,21.772566412183846
139,gradients/encoder.roberta.encoder.layer.3.attention.output.LayerNorm.bias,5.468190305983766e-06,7.663603796330896e-06,5.362961597876937e-12,1.0107648431782216e-06,9.150807796504738e-06,2.3158068999545143e-06,0.0,-0.054065103587469784,0.22967689420858323
140,gradients/encoder.roberta.encoder.layer.3.attention.output.dense.bias,1.1584079289836853e-07,1.3105942365331766e-07,4.954559379936223e-16,1.1092261123550989e-07,1.9241410809297665e-07,2.225883954732641e-08,0.0,-0.2367128250558017,0.6922851565361579
141,gradients/encoder.roberta.encoder.layer.3.attention.output.dense.weight,1.6328018060984e-08,3.570694769339321e-08,6.298481555839842e-17,1.0519323177416745e-08,4.2414564574184464e-08,7.936297345639114e-09,0.0,-0.09333524003437044,10.109343358737263
142,gradients/encoder.roberta.encoder.layer.3.attention.self.value.bias,3.3270412679359797e-07,3.2787055963681917e-07,3.0740533461499353e-15,1.0913503009591127e-07,3.3352676573261554e-07,5.544414618469596e-08,0.021207980952419797,-0.14091462248077632,1.579255718356991
143,gradients/encoder.roberta.encoder.layer.3.attention.self.value.weight,9.926703525636534e-08,1.0450684317377282e-07,5.981466339105085e-17,9.267872458058928e-08,1.1824623786732952e-07,7.73399401286624e-09,0.025326065233459028,0.3302214380691895,111.90065364379868
144,gradients/encoder.roberta.encoder.layer.3.attention.self.key.bias,2.2653254636275365e-06,4.283188285179722e-06,9.429557098376142e-13,1.051098719190192e-06,4.3236051674928235e-06,9.710590660910457e-07,0.0,-1.8147904253484477,20.70049561810355
145,gradients/encoder.roberta.encoder.layer.3.attention.self.key.weight,4.110585352624422e-07,6.595126848884682e-07,3.635751014050815e-14,9.841839386972341e-08,7.408266405876626e-07,1.9067645407996275e-07,0.04965990481396529,0.15214341178414356,91.19116143881982
146,gradients/encoder.roberta.encoder.layer.3.attention.self.query.bias,2.719541569868492e-08,6.092356537719319e-08,5.820838499225873e-16,9.962405485428574e-09,9.176640787710977e-08,2.412641394659777e-08,0.0,-0.7816558926489243,14.123908283560201
147,gradients/encoder.roberta.encoder.layer.3.attention.self.query.weight,2.2532371996289674e-08,2.685059323132815e-08,4.879502891056164e-16,9.122269697640296e-09,8.375422805458008e-08,2.2089596852491818e-08,0.007445706378055886,-5.204453509787187,1357.460379819538
148,gradients/encoder.roberta.encoder.layer.2.output.LayerNorm.weight,3.294165639241913e-06,2.2325728140683317e-06,4.3611451589659734e-13,1.1214227082492017e-06,3.616677577434339e-06,6.603896697379488e-07,0.0,17.276178029938652,401.74248593381486
149,gradients/encoder.roberta.encoder.layer.2.output.LayerNorm.bias,4.2600204997669495e-07,1.8427864280350732e-07,1.1266458175751415e-14,9.655370991547991e-08,4.363970691040479e-07,1.0614357340767937e-07,0.0,0.09312104351289358,0.09302915910433612
150,gradients/encoder.roberta.encoder.layer.2.output.dense.bias,5.299425134459626e-06,3.26920561487218e-06,5.9725004553429935e-12,1.0682490267679956e-06,1.039234251466648e-05,2.4438699751302225e-06,0.0,-0.7424034379014861,4.284570862661327
151,gradients/encoder.roberta.encoder.layer.2.output.dense.weight,4.5240983672239427e-07,3.065227408156415e-07,3.875642062438832e-14,1.0734858805489454e-07,9.081637189620745e-07,1.9686650457705682e-07,0.016121671937190513,-1.047362264060499,57.44404577274827
152,gradients/encoder.roberta.encoder.layer.2.intermediate.dense.bias,1.3514161309215386e-08,1.3253669284718486e-08,1.138581995445077e-18,1.0871826725715504e-08,1.4459995320371444e-08,1.0670435771068943e-09,0.0,2.564264719201265,35.04669019768154
153,gradients/encoder.roberta.encoder.layer.2.intermediate.dense.weight,3.085211202171523e-06,2.217147161373925e-06,5.1894529901094285e-12,1.1827375394979404e-06,1.0425170880876732e-05,2.2780370914691953e-06,0.0,2.946847962023098,2641.390776381435
154,gradients/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.weight,1.0951067455096693e-07,1.2177998501606202e-07,9.341015103970147e-17,1.0497188674770076e-07,1.42141578005476e-07,9.664892707097242e-09,0.0,-1.3780925588569721,22.17318134355817
155,gradients/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.bias,2.1936808564375912e-07,2.1664925589126368e-07,1.6482018457753155e-15,9.466787898078136e-08,2.2105790474748825e-07,4.059805224115211e-08,0.0,-0.14934998791739168,0.21664996202044323
156,gradients/encoder.roberta.encoder.layer.2.attention.output.dense.bias,3.259855201737997e-07,3.145109576658709e-07,1.424371098421275e-14,1.0481315102876405e-07,5.337776055349144e-07,1.193470191676891e-07,0.04186721187865248,-0.38664189295597334,1.3538700768514524
157,gradients/encoder.roberta.encoder.layer.2.attention.output.dense.weight,2.0480798552144988e-09,4.7344575976455105e-09,3.215435127581865e-18,8.982096476114278e-10,6.594769183797551e-09,1.7931634414023347e-09,0.0,-0.0023183069121109068,7.933708713362009
158,gradients/encoder.roberta.encoder.layer.2.attention.self.value.bias,2.560705346035065e-07,6.886573850427522e-07,5.092914105317068e-14,1.0740668745310421e-07,9.466052414799262e-07,2.2567485693619195e-07,0.05471345651262442,0.35870273107448913,0.638701988016217
159,gradients/encoder.roberta.encoder.layer.2.attention.self.value.weight,5.268454567226978e-07,3.769938642399592e-07,2.8875584163059946e-14,9.034235803691051e-08,5.927023473142864e-07,1.6992817354123463e-07,0.0,1.8784341277447445,2627.0315827741047
160,gradients/encoder.roberta.encoder.layer.2.attention.self.key.bias,2.0600040759141618e-07,1.5949998836744107e-07,3.781634880099267e-15,9.039280245582708e-08,2.658521354636823e-07,6.149499882184946e-08,0.0,-0.15329325802956922,11.886036979115282
161,gradients/encoder.roberta.encoder.layer.2.attention.self.key.weight,1.4556720175546345e-07,1.20272592807431e-07,1.574799838255063e-16,1.0222386868489067e-07,1.465796588505016e-07,1.2549102909192604e-08,0.0,-2.567432458182691,207.06687543068455
162,gradients/encoder.roberta.encoder.layer.2.attention.self.query.bias,4.837580877707182e-07,4.1346018580743636e-07,5.239383876415205e-14,1.153070038702659e-07,1.0269979789138356e-06,2.288970047076896e-07,0.0,-1.350330180057422,18.718930136698546
163,gradients/encoder.roberta.encoder.layer.2.attention.self.query.weight,4.608572877308254e-06,1.612024769552001e-06,1.4061862692038216e-12,1.0956841361513764e-06,5.391039688266229e-06,1.1858272509956166e-06,0.0,-1.3265133821062876,119.13085527069276
164,gradients/encoder.roberta.encoder.layer.1.output.LayerNorm.weight,3.575768811721443e-07,2.451264310458891e-07,1.052312142489912e-14,1.0276006714043084e-07,4.691566586411815e-07,1.0258226662001145e-07,0.005175995764166915,9.728876350614506,209.1446045289954
165,gradients/encoder.roberta.encoder.layer.1.output.LayerNorm.bias,1.243027302850965e-07,1.2809748787041824e-07,3.2336133644729135e-16,8.894460119285785e-08,1.4753804142960124e-07,1.7982250594608323e-08,0.0,0.2029276490904277,-0.09859212181652222
166,gradients/encoder.roberta.encoder.layer.1.output.dense.bias,3.121857506525875e-07,1.079423798857162e-07,1.878800525993901e-14,9.639494387854857e-08,5.467266797977914e-07,1.3706934471259074e-07,0.0,-0.1730705185803818,1.349160993763073
167,gradients/encoder.roberta.encoder.layer.1.output.dense.weight,4.62283024382759e-07,5.512002895369688e-07,1.9368734047353737e-14,1.1794687397800685e-07,6.843776449762545e-07,1.3917159928431428e-07,0.049443163116975254,-1.58628840044783,374.94351123878243
168,gradients/encoder.roberta.encoder.layer.1.intermediate.dense.bias,1.150767575153932e-05,2.4312246578721394e-05,2.926519923330005e-11,1.1356343392320319e-05,3.13662416990324e-05,5.409731900316323e-06,0.0,-0.5247428270137605,19.9013053822587
169,gradients/encoder.roberta.encoder.layer.1.intermediate.dense.weight,3.822643546429774e-05,1.7899721302905885e-05,6.331367223295843e-10,9.660165450422601e-06,9.090142504641376e-05,2.5162208216481804e-05,0.0,1.3116642023059488,143.53636590042163
170,gradients/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.weight,5.062791901516921e-08,3.3601652003107413e-08,4.1842215461201677e-16,1.0339309289647514e-08,8.506390741724664e-08,2.0455369823398867e-08,0.07248680909867791,-1.4107448380665044,19.05569818435127
171,gradients/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.bias,1.1752990793971881e-08,1.7130377960901558e-08,1.1731093667326088e-17,9.804647690648976e-09,2.056009952267393e-08,3.425068417904391e-09,0.0412216413540208,0.12789770857454857,0.3707535612137972
172,gradients/encoder.roberta.encoder.layer.1.attention.output.dense.bias,2.1599318411337694e-06,5.532251187323213e-06,2.1235529656845612e-12,9.350512882355529e-07,5.709245484397549e-06,1.4572415605123817e-06,0.01977219225081987,0.15827016090860552,1.454895907214735
173,gradients/encoder.roberta.encoder.layer.1.attention.output.dense.weight,6.392438676949646e-07,4.408202258431422e-07,3.0023456546150105e-14,9.954835158098882e-08,6.668109332555727e-07,1.73272780742245e-07,0.0,-0.02912913063149028,11.277208320193326
174,gradients/encoder.roberta.encoder.layer.1.attention.self.value.bias,3.110014023016282e-08,5.359481092011889e-08,2.1686952573631983e-16,9.539407563024925e-09,6.199497755621131e-08,1.4726490611694287e-08,0.0,-0.21622825277250243,3.04170765850707
175,gradients/encoder.roberta.encoder.layer.1.attention.self.value.weight,3.096234039230686e-08,2.089653646959655e-08,4.9710269085572954e-17,1.0203324839501332e-08,3.5438742076479976e-08,7.05055097744658e-09,0.0,-1.1793383534099309,1573.666760473047
176,gradients/encoder.roberta.encoder.layer.1.attention.self.key.bias,2.040050137683863e-07,5.28687305723092e-07,2.2635660541861214e-14,1.081092179096583e-07,6.788692574674422e-07,1.5045152223178479e-07,0.0,0.4541712850782645,3.890289391810585
177,gradients/encoder.roberta.encoder.layer.1.attention.self.key.weight,3.9248638800909844e-09,3.621022509396015e-09,3.171592765580064e-18,8.707149267375236e-10,5.901482438521852e-09,1.780896618442537e-09,0.0953079128602791,-0.874468425072934,63.37716595334781
178,gradients/encoder.roberta.encoder.layer.1.attention.self.query.bias,2.2355150192208412e-07,7.253066200209425e-07,8.20427306104739e-14,1.0101927385673695e-07,9.990876576615004e-07,2.86431022430312e-07,0.0,-2.6244398433636014,32.66088101999848
179,gradients/encoder.roberta.encoder.layer.1.attention.self.query.weight,2.1508150715068213e-06,1.9336220848489003e-06,6.241092637214824e-12,1.0025032531711021e-06,9.946139478877278e-06,2.498217892261367e-06,0.0,-0.5767359857687716,123.24796881116941
180,gradients/encoder.roberta.encoder.layer.0.output.LayerNorm.weight,2.028064810780472e-08,1.378069462249552e-08,4.398001313031246e-18,1.2004976456531207e-08,2.125990388394661e-08,2.09714122391203e-09,0.03902756583291074,-1.504367869024461,11.860195155263561
181,gradients/encoder.roberta.encoder.layer.0.output.LayerNorm.bias,1.3718856097320564e-07,4.940684785420946e-07,1.7563352374540476e-14,1.0425814058363488e-07,5.91304018450074e-07,1.32526798703283e-07,0.0,0.19787199393793872,0.020182570289176027
182,gradients/encoder.roberta.encoder.layer.0.output.dense.bias,2.72324784102447e-06,2.7675513931489695e-06,2.2593410305432064e-12,1.0655560781054066e-06,6.176623757605821e-06,1.5031104518774414e-06,0.016747413937891958,0.7662540520843985,2.9061099440414933
183,gradients/encoder.roberta.encoder.layer.0.output.dense.weight,3.9598556736202156e-07,1.3613596610395173e-07,3.961253677720254e-14,9.755442856841266e-08,7.390581656548917e-07,1.9902898476654737e-07,0.0,-1.4040277957526746,117.14574854825503
184,gradients/encoder.roberta.encoder.layer.0.intermediate.dense.bias,1.986668682717948e-08,1.1853767711775927e-08,2.9860273059439644e-17,1.0089772737038248e-08,2.833615002110036e-08,5.464455422037922e-09,0.07040022439223814,0.509029904341382,14.06984752717272
185,gradients/encoder.roberta.encoder.layer.0.intermediate.dense.weight,7.886875379662265e-07,2.7672372845737876e-07,4.076342641843058e-14,1.03262277197189e-07,8.425220463252483e-07,2.018995453645961e-07,0.0,-0.4971797888860375,1243.9950296200946
186,gradients/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.weight,4.947853106205558e-05,3.431707938322182e-05,2.397461684511608e-10,9.7169971646771e-06,5.693785430052754e-05,1.5483738839542624e-05,0.05984846651497054,1.2289302402964266,13.990933145864734
187,gradients/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.bias,6.430943714578727e-06,5.916744269296882e-06,4.266418764181387e-12,9.437738487571283e-07,7.960363089391112e-06,2.0655311094683097e-06,0.0,0.2724431777095436,1.3537174299740298
188,gradients/encoder.roberta.encoder.layer.0.attention.output.dense.bias,1.6636685573434474e-08,1.3745430650479302e-08,6.11472591765567e-18,9.566492567120018e-09,1.711239573642421e-08,2.472797184901275e-09,0.0,0.291426967152822,1.6778972445275473
189,gradients/encoder.roberta.encoder.layer.0.attention.output.dense.weight,5.207716527723693e-07,3.2692458936295244e-07,1.798712321255638e-14,9.887436549515005e-08,5.577616514066898e-07,1.3411608111094052e-07,0.03845675197799693,0.2418963896420985,16.345835467721017
190,gradients/encoder.roberta.encoder.layer.0.attention.self.value.bias,2.046201843191524e-08,1.5418622916653317e-08,7.849880105772432e-18,1.1024122617810823e-08,2.256965956775288e-08,2.801763749100275e-09,0.0,-0.08405877137322867,3.2801161527535987
191,gradients/encoder.roberta.encoder.layer.0.attention.self.value.weight,1.1895873303190542e-06,2.0493677123837906e-06,6.865345104668507e-13,9.73563550269667e-07,3.643184089450215e-06,8.285737809434056e-07,0.02982934635129087,0.0422319846901954,49.08566006668529
192,gradients/encoder.roberta.encoder.layer.0.attention.self.key.bias,6.248917864350852e-07,1.919378988956165e-07,2.0694898256348154e-14,1.0877740557153258e-07,7.362869221283209e-07,1.438572148220177e-07,0.010462135837706495,2.0135205984649307,13.368774111355378
193,gradients/encoder.roberta.encoder.layer.0.attention.self.key.weight,2.3622633774419088e-07,4.780679331553724e-07,4.426404442070332e-14,1.0720677389934417e-07,8.451418965120328e-07,2.1039021940361993e-07,0.0,-0.059016270309809216,12.161882631514937
194,gradients/encoder.roberta.encoder.layer.0.attention.self.query.bias,1.1913782932320949e-07,1.4135499267289622e-07,4.458255471431246e-17,1.1551077962623163e-07,1.4234476108460652e-07,6.677016902353362e-09,0.0,0.5085211440582854,3.0184202905102557
195,gradients/encoder.roberta.encoder.layer.0.attention.self.query.weight,3.0177964264468474e-07,1.4890782964022264e-07,1.4926740470056496e-14,1.0052293583516096e-07,5.584327298511692e-07,1.2217504029079137e-07,0.07610145968952826,0.11483708880921012,7.870395412093666
196,gradients/encoder.roberta.embeddings.LayerNorm.weight,1.1128748276923045e-07,2.1234667577764989e-07,1.6073088421716419e-15,1.0266941112061119e-07,2.4314413043835257e-07,4.009125643044431e-08,0.0,3.533201621300081,52.041556886434265
197,gradients/encoder.roberta.embeddings.LayerNorm.bias,7.137383541903093e-05,2.4906199445788357e-05,3.252745590901474e-10,9.977856108574475e-06,7.239250964404143e-05,1.8035369668796573e-05,0.03594569171413806,-0.3518849862421113,-0.3004187300199234
198,gradients/encoder.roberta.embeddings.position_embeddings.weight,1.6324043679784404e-07,4.908137896129582e-07,3.139056626985587e-14,1.1760467514989982e-07,8.502173628212143e-07,1.7717383065750952e-07,0.0,-0.19581823246120497,38.55056325295431
199,gradients/encoder.roberta.embeddings.token_type_embeddings.weight,3.7741360389713466e-07,3.233771231619011e-07,2.329167431158637e-14,9.532161180171935e-08,6.305584222070248e-07,1.5261610108892956e-07,0.04705134764992492,-0.002297725231919418,0.6385694894325613
200,gradients/encoder.roberta.embeddings.word_embeddings.weight,2.4277393291945476e-07,3.8289730108339423e-07,9.391108879480632e-15,1.0240597752597463e-07,4.413527799141352e-07,9.69077338476173e-08,0.0,-11.44301943437538,9448.924582664542
